"U.S. Copyright Renewals, 1966 January - June,   by US Copyright Office",11833
"U.S. Copyright Renewals, 1965 July - December,  by US Copyright Office",11832
"U.S. Copyright Renewals, 1965 January - June,   by US Copyright Office",11831
"U.S. Copyright Renewals, 1964 July - December,  by US Copyright Office",11830
"U.S. Copyright Renewals, 1964 January - June,   by US Copyright Office",11829
"U.S. Copyright Renewals, 1963 July - December,  by US Copyright Office",11828
"U.S. Copyright Renewals, 1963 January - June,   by US Copyright Office",11827
"U.S. Copyright Renewals, 1962 July - December,  by US Copyright Office",11826
"U.S. Copyright Renewals, 1962 January - June,   by US Copyright Office",11825
"U.S. Copyright Renewals, 1961 July - December,  by US Copyright Office",11824
"U.S. Copyright Renewals, 1961 January - June,   by US Copyright Office",11823
"U.S. Copyright Renewals, 1960 July - December,  by US Copyright Office",11822
"U.S. Copyright Renewals, 1960 January - June,   by US Copyright Office",11821
"U.S. Copyright Renewals, 1959 July - December,  by US Copyright Office",11820
"U.S. Copyright Renewals, 1959 January - June,   by US Copyright Office",11819
"U.S. Copyright Renewals, 1958 July - December,  by US Copyright Office",11818
"U.S. Copyright Renewals, 1958 January - June,   by US Copyright Office",11817
"U.S. Copyright Renewals, 1957 July - December,  by US Copyright Office",11816
"U.S. Copyright Renewals, 1957 January - June,   by US Copyright Office",11815
"U.S. Copyright Renewals, 1956 July - December,  by US Copyright Office",11814
"U.S. Copyright Renewals, 1956 January - June,   by US Copyright Office",11813
"U.S. Copyright Renewals, 1955 July - December,  by US Copyright Office",11812
"U.S. Copyright Renewals, 1955 January - June,   by US Copyright Office",11811
"U.S. Copyright Renewals, 1954 July - December,  by US Copyright Office",11810
"U.S. Copyright Renewals, 1954 January - June,   by US Copyright Office",11809
"U.S. Copyright Renewals, 1953 July - December,  by US Copyright Office",11808
"U.S. Copyright Renewals, 1953 January - June,   by US Copyright Office",11807
"U.S. Copyright Renewals, 1952 July - December,  by US Copyright Office",11806
"U.S. Copyright Renewals, 1952 January - June,   by US Copyright Office",11805
"U.S. Copyright Renewals, 1951 July - December,  by US Copyright Office",11804
"U.S. Copyright Renewals, 1951 January - June,   by US Copyright Office",11803
"U.S. Copyright Renewals, 1950 July - December,  by US Copyright Office",11802
"U.S. Copyright Renewals, 1950 January - June,   by US Copyright Office",11801
"U.S. Copyright Renewals, 1950 - 1977, Complete, by US Copyright Office",11800
"Human Genome Project, Supplemental Data",11799
"Human Genome Project, Y Chromosome",11798
"Human Genome Project, X Chromosome",11797
"Human Genome Project, Chromosome Number 22",11796
"Human Genome Project, Chromosome Number 21",11795
"Human Genome Project, Chromosome Number 20",11794
"Human Genome Project, Chromosome Number 19",11793
"Human Genome Project, Chromosome Number 18",11792
"Human Genome Project, Chromosome Number 17",11791
"Human Genome Project, Chromosome Number 16",11790
"Human Genome Project, Chromosome Number 15",11789
"Human Genome Project, Chromosome Number 14",11788
"Human Genome Project, Chromosome Number 13",11787
"Human Genome Project, Chromosome Number 12",11786
"Human Genome Project, Chromosome Number 11",11785
"Human Genome Project, Chromosome Number 10",11784
"Human Genome Project, Chromosome Number 9",11783
"Human Genome Project, Chromosome Number 8",11782
"Human Genome Project, Chromosome Number 7",11781
"Human Genome Project, Chromosome Number 6",11780
"Human Genome Project, Chromosome Number 5",11779
"Human Genome Project, Chromosome Number 4",11778
"Human Genome Project, Chromosome Number 3",11777
"Human Genome Project, Chromosome Number 2",11776
"Human Genome Project, Chromosome Number 1",11775
"International Finance, by Hartley Withers",11774
"Between You and Me, by Sir Harry Lauder",11765
"The American Missionary, Vol. 42, No. 3, March 1888, by Various",11764
"The American Missionary, Vol. 42, No. 2, February 1888, by Various",11763
"The American Missionary, Vol. 42, No. 1, January 1888, by Various",11762
"Scientific American Supplement, No. 514, November 7, 1885, by Various",11761
"The Bicyclers and Three Other Farces, by John Kendrick Bangs",11759
"Baldy of Nome, by Esther Birdsall Darling",11758
"String Quartet No. 10 Opus 74, by Ludwig von Beethoven",11755
"Chivalry: Dizain des Reines, by James Branch Cabell",11752
"New Irish Comedies, by Lady Augusta Gregory",11749
"Through the Brazilian Wilderness, by Theodore Roosevelt",11746
"Scientific American Supplement, No. 586, March 26, 1887, by Various",11736
"Scientific American Supplement, No. 481, March 21, 1885, by Various",11735
"Scientific American Supplement, No. 460, October 25, 1884, by Various",11734
"A Mere Accident, by George Moore",11733
"Punch, Vol. 156, Apr 16, 1919, by Various",11732
"Virginia: The Old Dominion, by Frank W. Hutchins and Cortelle Hutchins",11731
"With the Allies, by Richard Harding Davis",11730
"The Atlantic Monthly, Vol. 3, No. 19, May, 1859, by Various",11727
"Punch, Vol. 99, Jul 5, 1890, ed. by Sir Francis Burnand",11726
"Among the Trees at Elmridge, by Ella Rodman Church",11723
"O. Henry Memorial Award Prize Stories of 1920, by Various",11721
"The Palmy Days of Nance Oldfield, by Edward Robins",11717
"The Eyes of the World, by Harold Bell Wright",11715
"Punch, Vol. 156, Jun 25, 1919, by Various",11712
"When Hearts Are Trumps, by Thomas Winthrop Hall",11711
"Abraham Lincoln, A History, Vol. 2, by John George Nicolay and John Hay",11708
"Notes & Queries, January 26, 1850, by Various",11707
"Punch, Vol. 153, Jul 25, 1917, by Various",11704
"The Three Brontes, by May Sinclair",11698
"Mare Nostrum (Our Sea), by Vicente Blasco Ibanez",11697
"The Food of the Gods and How It Came to Earth, by H. G. Wells",11696
"The Evolution of English Lexicography, by James Augustus Henry Murray",11694
"Calvert of Strathore, by Carter Goodloe",11690
"History of Julius Caesar, by Jacob Abbott",11688
"The Soul of the War, by Philip Gibbs",11682
"Marco Paul's Voyages and Travels: Vermont, by Jacob Abbott",11681
"The White Road to Verdun, by Kathleen Burke",11679
"Vanishing Roads and Other Essays, by Richard Le Gallienne",11675
"The Torrent (Entre Naranjos), by Vicente Blasco Ibanez",11674
"Stickeen, by John Muir",11673
"The Rudder Grangers Abroad and Other Stories, by Frank R. Stockton",11671
"Punch, Vol. 156, June 11, 1919, by Various",11670
"The Conjure Woman, by Charles W. Chesnutt",11666
"Collections and Recollections, by George William Erskine Russell",11665
"Scientific American Supplement, No. 598, June 18, 1887, by Various",11662
"The Piper, by Josephine Preston Peabody",11661
"Ethel Morton's Enterprise, by Mabell S. C. Smith",11660
"The World's Greatest Books, Vol. 8, by Various",11659
"The Great Shadow and Other Napoleonic Tales, by Arthur Conan Doyle",11656
"Fate Knocks at the Door, by Will Levington Comfort",11655
"Confessions of a Young Man, by George Moore",11654
"Notes & Queries, January 12, 1850, by Various",11653
"Notes & Queries, December 22, 1849, by Various",11652
"Notes & Queries, December 15, 1849, by Various",11651
"Scientific American Supplement, No. 799, April 25, 1891, by Various",11649
"Scientific American Supplement, No. 595, May 28, 1887, by Various",11648
"Scientific American Supplement, No. 458, October 11, 1884, by Various",11647
"John Caldigate, by Anthony Trollope",11643
"Love and Mr. Lewisham, by H. G. Wells",11640
"Punch, Vol. 153, July 18, 1917, by Various",11638
"Notes & Queries, No. 5, December 1, 1849, by Various",11636
"Green Tea; Mr. Justice Harbottle, by Joseph Sheridan LeFanu",11635
"Woman: Man's Equal, by Thomas Webster",11632
"Punch, Vol. 156, June 18, 1919, by Various",11630
"Punch, Vol. 153, Dec 26, 1917, by Various",11629
"Gossip in a Library, by Edmund Gosse",11628
"Dawn of All, by Robert Hugh Benson",11626
"The Wrong Twin, by Harry Leon Wilson",11625
"My Brilliant Career, by Miles Franklin",11620
"Punch, Vol. 153, Nov 21, 1917, by Various",11619
"Punch, Vol. 156, Apr 2, 1919, by Various",11617
"The Grammar of English Grammars, by Goold Brown",11615
"The Second Generation, by David Graham Phillips",11614
"Madam Crowl's Ghost and The Dead Sexton, by Joseph Sheridan LeFanu",11610
"The Golden Canyon, by G. A. Henty",11609
"From a Girl's Point of View, by Lilian Bell",11608
"The Atlantic Monthly, Vol. 3, No. 16, February, 1859, by Various",11606
"The Atlantic Monthly, Vol. 6, No. 33, July, 1860, by Various",11604
"Withered Leaves from Memory's Garland, by Abigail Stanley Hanna",11599
"The Autobiography of a Journalist, Vol. 2, by William James Stillman",11594
"Children's Hour with Red Riding Hood and Other Stories, Ed. by Piper",11592
"The School Book of Forestry, by Charles Lathrop Pack",11587
"Old Greek Stories, by James Baldwin",11582
"From Out the Vasty Deep, by Mrs. Belloc Lowndes",11581
"The Teaching of Jesus, by George Jackson",11580
"Scott's Last Expedition Volume I, by Captain R. F. Scott",11579
"Notes and Queries, No. 3, November 17, 1849, by Various",11577
"The Works of Charles and Mary Lamb, Vol. 4: Poems and Plays",11576
"Notes and Queries, No. 12, January 19, 1850, by Various",11575
"The Man From Brodney's, by George Barr McCutcheon",11572
Mr. Punch's History of the Great War,11571
"Punch, Vol. 153, Nov 7, 1917, by Various",11570
"Inquiries into Human Faculty and Its Development, by Francis Galton",11562
"The Barbarism of Berlin, by G. K. Chesterton",11560
"Poems, by Sam G. Goodrich",11558
"On Compromise, by John Morley",11557
"Facing the Flag, by Jules Verne",11556
"Our Farm of Four Acres and the Money We Made by it, by Miss Coulton",11555
"The Crimes of England, by G. K. Chesterton",11554
"Squash Tennis, by Richard C. Squires",11550
"The Life and Letters of Elizabeth Prentiss, by George L. Prentiss",11549
"McClure's Magazine, Vol. 1, No. 549, December 1895, by Various",11548
"The Autobiography of a Journalist, Vol. 1, by William James Stillman",11546
"Town and Country Sermons, by Charles Kingsley",11536
"Theocritus, translated into English Verse",11533
"The Life of Marie de Medicis, Vol. 1 of 3, by Julia Pardoe",11531
"The World's Greatest Books, Vol. 7, by Various",11527
"Summer on the Lakes in 1843, by S. M. Fuller",11526
"The Atlantic Monthly, Vol. 3, No. 18, April, 1859, by Various",11525
"The Obstacle Race, by Ethel M. Dell",11520
"Out of Doors, California and Oregon, by J. A. Graves",11517
"Balcony Stories, by Grace E. King",11514
"On Land And Sea At The Dardanelles, by Thomas Charles Bridges",11513
"O. Henry Memorial Award Prize Stories of 1921, by Various",11512
"Fascinating San Francisco, by Fred Brandt and Andrew Y. Wood",11510
"The Life of Jesus Christ for the Young, Vol. 3, by Richard Newton",11509
"Reminiscences of a Pioneer, by Colonel William Thompson",11508
"Old Bell Of Independence; Or, Philadelphia In 1776, by Henry C. Watson",11506
"All Things Considered, by G. K. Chesterton",11505
"Further Foolishness, by Stephen Leacock",11504
"Keeping up with Lizzie, by Irving Bacheller",11503
"Laughing Bill Hyde and Other Stories, by Rex Beach",11501
"An Essence Of The Dusk, 5th Edition, by F. W. Bain",11499
"Scientific American Supplement, No. 601, July 9, 1887, by Various",11498
"Poetry, by Arthur Thomas Quiller-Couch",11496
"The Blotting Book, by E. F. Benson",11493
"Punch, Vol. 153, Oct 31, 1917, by Various",11491
"The Life and Letters of Lewis Carroll, by Stuart Dodgson Collingwood",11483
"Deep Waters, Complete, by W. W. Jacobs",11482
"Deep Waters, Part 11, Dirty Work, by W. W. Jacobs",11481
"Deep Waters, Part 10, Striking Hard, by W. W. Jacobs",11480
"Deep Waters, Part 9, The Substitute, by W. W. Jacobs",11479
"Deep Waters, Part 8, Bedridden and The Winter Offensive, by W. W. Jacobs",11478
"Deep Waters, Part 7, Family Cares, by W. W. Jacobs",11477
"Deep Waters, Part 6, Husbandry, by W. W. Jacobs",11476
"Deep Waters, Part 5, The Convert, by W. W. Jacobs",11475
"Deep Waters, Part 4, Sam's Ghost, by W. W. Jacobs",11474
"Deep Waters, Part 3, Made to Measure, by W. W. Jacobs",11473
"Deep Waters, Part 2, Paying Off, by W. W. Jacobs",11472
"Deep Waters, Part 1, Shareholders, by W. W. Jacobs",11471
"His Big Opportunity, by Amy Le Feuvre",11470
"Punch, Vol. 153, Dec 19, 1917, by Various",11466
"The Atlantic Monthly, Vol. 6, No. 38, December, 1860, by Various",11465
"Cuba, Old and New, by Albert Gardner Robinson",11464
"A Visit To The United States In 1841, by Joseph Sturge",11454
"Stories by American Authors, Vol. 6, by Various",11452
"The Rome Express, by Arthur Griffiths",11451
"Punch, Vol. 153, Dec 12, 1917, by Various",11444
"Punch, Vol. 153, Nov 28, 1917, by Various",11443
"Tales of Three Hemispheres, by Lord Dunsany",11440
"The Snow-Drop, A Holiday Gift, by Sarah S. Mower",11439
"The Willows, by Algernon Blackwood",11438
"Stories by American Authors, Vol. 5, by Various",11437
"Stories by American Authors, Vol. 1, by Various",11436
"Small Means and Great Ends, by Various",11435
"The Youth's Coronal, by Hannah Flagg Gould",11432
"Punch, Vol. 156, Apr 30, 1919, by Various",11429
"Punch, Vol. 153, Nov 14, 1917, by Various",11428
"A Grandmother's Recollections, by Ella Rodman",11427
"The Call of the North, by Stewart Edward White",11426
"Punch, Vol. 153, Dec 5, 1917, by Various",11425
"The Trade Union Woman, by Alice Henry",11424
"Russell H. Conwell, by Agnes Rush Burr",11421
"The Love Affairs of Great Musicians, Vol. 2, by Rupert Hughes",11419
"The Grafters, by Francis Lynde",11418
"In the Claws of the German Eagle, by Albert Rhys Williams",11414
"The Red Rover, by James Fenimore Cooper",11409
"The Sky Line of Spruce, by Edison Marshall",11402
"Mystic Isles of the South Seas, by Fredrick O'Brien",11400
"Cheerful--By Request, by Edna Ferber",11395
"Not Pretty, But Precious, and Other Short Stories, by Various",11392
"Lectures on Art, by Washington Allston",11391
"Scientific American Supplement, No. 446, July 19, 1884, by Various",11385
"Scientific American Supplement, No. 531, March 6, 1886, by Various",11383
"Sermons for the Times, by Charles Kingsley",11381
"The Man Whom the Trees Loved, by Algernon Blackwood",11377
"Autobiographical Sketches, by Annie Besant",11376
"Fun And Frolic, by Various",11374
"Through the Wall, by Cleveland Moffett",11373
"The Nine-Tenths, by James Oppenheim",11372
"The Moorland Cottage, by Elizabeth Cleghorn Gaskell",11371
"A History of China, by Wolfram Eberhard",11367
"Punch, Vol. 156, Feb 26, 1919, by Various",11359
"Jimgrim and Allah's Peace, by Talbot Mundy",11357
"Germany and the Next War, by Friedrich von Bernhardi",11352
"Cape Cod Ballads, and Other Verse, by Joseph C. Lincoln",11351
"The Saint's Tragedy, by Charles Kingsley",11346
"Education as Service, by J. Krishnamurti",11345
"Scientific American Supplement, No. 415, December 15, 1883, by Various",11344
"Wilson's Tales of the Borders and of Scotland, Vol. 22, by Various",11334
"The Hunted Woman, by James Oliver Curwood",11328
"English Literature: Modern, by G. H. Mair",11327
"The Happiest Time of Their Lives, by Alice Duer Miller",11325
"This Is the End, by Stella Benson",11324
"Friendly Fairies, by Johnny Gruelle; Illustrated by Johnny Gruel",11315
"A School History of the United States, by John Bach McMaster",11313
"Hindu Tales from the Sanskrit, by S. M. Mitra and Nancy Bell",11310
"The Lake, by George Moore",11304
"Vain Fortune, by George Moore",11303
"Travels Through the Empire of Morocco, by John Buffa",11297
"Emilie the Peacemaker, by Mrs. Thomas Geldart",11290
